FAU,Bullet,Land,Quality,Problem,assess_percentile_na_proportion,assess_col_na,extract_na,assess_middle_na_proportion,assess_rotation,assess_bottomempty,assess_median_na_proportion,assess_percentile_na_proportion_cropped,assess_col_na_cropped,extract_na_cropped,assess_bottomempty_cropped,assess_median_na_proportion_cropped,filePath
290,B,1,Problematic,Feathering,0.04989858,1.300757986,22.71533823,0.077558738,0.153666301,33.61438935,0.04989858,0.148315283,0.818291215,12.49319835,15.66162429,0.128760529,/media/Raven/LAPD/FAU 290/Bullet B/LAPD - 290 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,B,4,Problematic,Feathering,0.021748223,1.323939732,18.44553506,0.060092592,0.655192789,28.46759465,0.021748223,0.140155039,0.910077519,12.65493765,19.23609707,0.124651163,/media/Raven/LAPD/FAU 290/Bullet B/LAPD - 290 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,C,1,Problematic,Feathering,0.026591459,1.681903738,20.6312621,0.087192285,2.151385825,37.26813539,0.026591459,0.165162832,1.213026591,12.28601863,23.78460269,0.115625934,/media/Raven/LAPD/FAU 290/Bullet C/LAPD - 290 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,C,2,Problematic,Feathering,0.08477918,1.98237306,24.40336352,0.132555364,0.750865975,46.37175534,0.08477918,0.246900585,1.416666667,14.60669336,29.63513857,0.105847953,/media/Raven/LAPD/FAU 290/Bullet C/LAPD - 290 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,C,4,Problematic,Feathering,0.01853412,1.525161653,21.11178624,0.087133751,0.92908228,37.28140868,0.01853412,0.178381756,1.035613871,14.19651468,21.3493066,0.130896595,/media/Raven/LAPD/FAU 290/Bullet C/LAPD - 290 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,D,2,Problematic,Feathering,0.085679807,1.902013423,24.17563817,0.116642334,0.936098624,46.9561167,0.085679807,0.230011933,1.321599045,13.20016603,28.99858618,0.096360382,/media/Raven/LAPD/FAU 290/Bullet D/LAPD - 290 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20%  - threshold 2 - resolution 4 - Anyesha Ray.x3p
290,D,3,Problematic,Feathering,0.028751477,1.510772465,16.91515532,0.074519171,1.735731638,35.88163259,0.028751477,0.182189781,1.096350365,11.71145668,22.46889876,0.096350365,/media/Raven/LAPD/FAU 290/Bullet D/LAPD - 290 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20%  - threshold 2 - resolution 4 - Anyesha Ray.x3p
292,C,2,Problematic,Feathering,0.014711892,1.042802617,17.2099242,0.047128539,0.918350465,23.76834977,0.014711892,0.129354741,0.684641018,10.97671325,12.41636263,0.109663738,/media/Raven/LAPD/FAU 292/Bullet C/LAPD - 292 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
292,C,3,Problematic,Feathering,0.037636584,1.27699784,17.59127012,0.054365639,0.615438196,26.44244472,0.037636584,0.131413141,0.888088809,11.24192854,14.88099897,0.113711371,/media/Raven/LAPD/FAU 292/Bullet C/LAPD - 292 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,1,Problematic,Feathering,0.033568172,1.393034826,17.7138366,0.065303183,0.189015151,27.87679934,0.033568172,0.125307125,0.852272727,10.94621301,15.6700673,0.103808354,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,2,Problematic,Feathering,0.049215104,1.405719139,16.89809356,0.066318507,0.890398454,27.27056854,0.049215104,0.114852108,0.882630585,9.5437382,15.86159603,0.084959094,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,3,Problematic,Feathering,0.049894292,1.563205418,20.78216815,0.080536528,2.281660625,35.47209332,0.049894292,0.177798683,0.885857636,10.97628397,20.76397126,0.079962371,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,4,Problematic,Feathering,0.042518397,1.621216253,17.17596454,0.07886169,0.280970638,34.62828359,0.042518397,0.121939394,1,9.455072464,17.88142292,0.080606061,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,5,Problematic,Feathering,0.030265849,1.658483361,19.52567756,0.069346151,0.483091264,28.23720548,0.030265849,0.167929676,1.098817824,10.5173175,17.17845988,0.079114883,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,A,6,Problematic,Feathering,0.0599022,1.417504757,19.51824535,0.065314211,0.334388705,28.09292231,0.0599022,0.132527937,0.838115373,11.54849448,16.24295826,0.111144669,/media/Raven/LAPD/FAU 293/Bullet A/LAPD - 293 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,C,5,Problematic,Feathering,0.023747841,1.267646211,17.85282496,0.053291187,1.155569272,30.6811106,0.023747841,0.095100865,0.646813961,7.34863356,13.72983057,0.060838937,/media/Raven/LAPD/FAU 293/Bullet C/LAPD - 293 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,C,6,Problematic,Feathering,0.012992456,1.374056472,17.68305764,0.051722091,1.633489096,31.53865893,0.012992456,0.107921715,0.748679714,8.157610384,15.10511636,0.06461634,/media/Raven/LAPD/FAU 293/Bullet C/LAPD - 293 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,D,3,Problematic,Feathering,0.041325696,1.373191373,15.62017896,0.07281756,0.713131643,30.58763909,0.041325696,0.145449029,0.784283981,10.7193502,19.62738102,0.083434466,/media/Raven/LAPD/FAU 293/Bullet D/LAPD - 293 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
293,D,4,Problematic,Feathering,0.031777957,1.3093641,16.31304782,0.069494549,0.564511542,33.67503156,0.031777957,0.160524747,0.854203936,9.909161028,21.06877576,0.067680382,/media/Raven/LAPD/FAU 293/Bullet D/LAPD - 293 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
294,A,2,Problematic,Feathering,0.020683833,0.848817568,12.26043676,0.031746014,3.007627061,15.10404283,0.020683833,0.108573217,0.60387985,7.897235675,5.99917696,0.07290363,/media/Raven/LAPD/FAU 294/Bullet A/LAPD - 294 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
294,A,4,Problematic,Feathering,0.018439108,0.965665236,11.91969536,0.031716407,1.958207677,17.42231955,0.018439108,0.087122417,0.626391097,7.771376236,9.855187668,0.077265501,/media/Raven/LAPD/FAU 294/Bullet A/LAPD - 294 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
295,A,4,Problematic,Feathering,0.030708661,1.729708432,26.19658544,0.11394094,0.326904687,48.77443183,0.030708661,0.192177466,1.212784588,15.29271047,27.0822229,0.125802685,/media/Raven/LAPD/FAU 295/Bullet A/LAPD - 295 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
295,C,5,Problematic,Feathering,0.059448819,2.19070134,24.56169001,0.150573889,0.199054293,56.59880536,0.059448819,0.231640397,1.358727379,14.19185766,35.42269474,0.08523059,/media/Raven/LAPD/FAU 295/Bullet C/LAPD - 295 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
299,D,3,Problematic,Feathering,0.023879346,1.053661263,15.70376587,0.046431516,0.960742494,25.9011981,0.023879346,0.12515528,0.748447205,10.81511612,14.53449905,0.105900621,/media/Raven/LAPD/FAU 299/Bullet D/LAPD - 299 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,A,2,Problematic,Feathering,0.017314189,1.269371654,16.84003892,0.053669138,0.794908412,26.49886645,0.017314189,0.124608641,0.839073262,10.69294329,13.73499224,0.107075767,/media/Raven/LAPD/FAU 300/Bullet A/LAPD - 300 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,A,3,Problematic,Feathering,0.038315789,1.69241573,20.4839808,0.07293683,1.025881768,34.36672817,0.038315789,0.169912609,1.142322097,14.00637111,21.75711068,0.118913858,/media/Raven/LAPD/FAU 300/Bullet A/LAPD - 300 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,A,4,Problematic,Feathering,0.038211029,1.381807648,16.8233186,0.055266501,0.501000285,31.15793301,0.038211029,0.115067611,0.853187379,8.818275988,15.26918447,0.09272376,/media/Raven/LAPD/FAU 300/Bullet A/LAPD - 300 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,A,5,Problematic,Feathering,0.021233156,1.234332425,17.95155564,0.059399687,1.221381557,38.4363988,0.021233156,0.137874659,0.747805026,9.921579855,16.91989496,0.090221011,/media/Raven/LAPD/FAU 300/Bullet A/LAPD - 300 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,B,4,Problematic,Feathering,0.034995626,1.511526116,18.73603929,0.058296429,2.097093957,26.89198907,0.034995626,0.129377432,0.943579767,11.19184571,13.72582191,0.112191958,/media/Raven/LAPD/FAU 300/Bullet B/LAPD - 300 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,B,5,Problematic,Feathering,0.010831889,1.233015322,18.46826263,0.048861547,2.652129411,30.37071326,0.010831889,0.132669451,0.738837135,12.01486753,13.67040741,0.11082557,/media/Raven/LAPD/FAU 300/Bullet B/LAPD - 300 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,C,2,Problematic,Feathering,0.015977059,1.245215965,15.95757928,0.052651315,0.543450851,25.67893079,0.015977059,0.124240583,0.829283111,10.84826853,13.94173622,0.104799514,/media/Raven/LAPD/FAU 300/Bullet C/LAPD - 300 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
300,C,3,Problematic,Feathering,0.029362416,1.617688217,18.42484322,0.071564312,0.77499235,33.67112801,0.029362416,0.163981337,1.088646967,12.18537426,20.44188248,0.106687403,/media/Raven/LAPD/FAU 300/Bullet C/LAPD - 300 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
2,B,5,Tiny Problems,Feathering,0.006584362,1.16863499,13.33952436,0.031499523,1.419720654,27.80285781,0.006584362,0.101037851,0.673076923,6.151755853,13.23210304,0.042735043,/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
2,B,6,Tiny Problems,Feathering,0.00206868,0.980960265,13.04116793,0.020390525,1.498772345,22.3665031,0.00206868,0.083348666,0.525912297,7.378404864,11.83952642,0.071143821,/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
6,A,4,Tiny Problems,Feathering,0.000414938,0.848325491,9.34604295,0.016698169,0.7097865,22.81635313,0.000414938,0.065702861,0.390649031,3.635938106,11.56149278,0.013841895,/media/Raven/LAPD/FAU 6/Bullet A/LAPD - 6 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
7,C,1,Tiny Problems,Feathering,0.01853412,1.105958404,15.42169231,0.054030968,1.710790407,32.41864876,0.01853412,0.127232979,0.687070581,8.651012954,15.39849415,0.07401624,/media/Raven/LAPD/FAU 7/Bullet C/LAPD - 7 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
7,D,2,Tiny Problems,Feathering,0.010695187,1.159440176,15.29433351,0.029389132,0.875084639,26.50066581,0.010695187,0.11326624,0.722781336,8.135135314,13.90154077,0.069838365,/media/Raven/LAPD/FAU 7/Bullet D/LAPD - 7 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
10,D,1,Tiny Problems,Feathering,0.004743083,1.103930361,13.05272842,0.020387723,0.960828586,23.33754406,0.004743083,0.07528584,0.499853415,5.635221088,10.3488713,0.047786573,/media/Raven/LAPD/FAU 10/Bullet D/LAPD - 10 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
11,D,4,Tiny Problems,Feathering,0.009471192,1.120621543,14.27512228,0.041944059,0.011363759,32.44033529,0.009471192,0.108106526,0.623353819,5.217423115,13.91317072,0.028387474,/media/Raven/LAPD/FAU 11/Bullet D/LAPD - 11 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
13,A,2,Tiny Problems,Feathering,0.00748621,1.149092821,12.96329568,0.05050859,0.887986956,34.36153842,0.00748621,0.084161309,0.572764465,5.442183569,14.44108454,0.029222677,/media/Raven/LAPD/FAU 13/Bullet A/LAPD - 13 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
13,A,3,Tiny Problems,Feathering,0.007557677,1.221130873,15.70003537,0.037359612,0.265247523,31.45933936,0.007557677,0.105132743,0.709439528,9.377581121,13.54094524,0.083775811,/media/Raven/LAPD/FAU 13/Bullet A/LAPD - 13 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
14,C,4,Tiny Problems,Feathering,0.010322581,0.980195178,14.27290011,0.021392859,4.448516376,19.14898214,0.010322581,0.08261563,0.484848485,7.154184869,7.288676236,0.075279107,/media/Raven/LAPD/FAU 14/Bullet C/LAPD - 14 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
14,C,5,Tiny Problems,Feathering,0.007837713,0.947692308,15.37736672,0.026000592,0.902986766,25.71486578,0.007837713,0.08991453,0.502564103,6.830583426,9.978632479,0.064957265,/media/Raven/LAPD/FAU 14/Bullet C/LAPD - 14 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
16,C,1,Tiny Problems,Feathering,0.006882591,1.170672428,15.52776552,0.0253191,0.168020528,26.01494284,0.006882591,0.092136855,0.469687875,7.788310977,12.12729657,0.074429772,/media/Raven/LAPD/FAU 16/Bullet C/LAPD - 16 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
19,A,6,Tiny Problems,Feathering,0.013431013,0.9519283,14.10162674,0.036764974,1.148616628,27.06490533,0.013431013,0.103169333,0.53425898,8.147810339,14.30268114,0.067914277,/media/Raven/LAPD/FAU 19/Bullet A/LAPD - 19 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
19,B,1,Tiny Problems,Feathering,0.017761256,1.153528115,15.00316319,0.04564391,0.037917185,32.21212552,0.017761256,0.099540582,0.712098009,7.322558093,15.77285438,0.047166922,/media/Raven/LAPD/FAU 19/Bullet B/LAPD - 19 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
33,D,4,Tiny Problems,Feathering,0.001204336,1.016336369,12.07607984,0.0217617,0.390114472,22.62870947,0.001204336,0.074107143,0.431547619,6.483566253,8.711503623,0.058928571,/media/Raven/LAPD/FAU 33/Bullet D/LAPD - 33 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
36,C,5,Tiny Problems,Feathering,0,1.037862513,10.63790078,0.015814443,0.371942416,25.10885509,0,0.06965085,0.417785736,3.645764405,11.07910682,0.017905103,/media/Raven/LAPD/FAU 36/Bullet C/LAPD - 36 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
36,C,6,Tiny Problems,Feathering,0.008268059,0.888759802,11.93169929,0.027950785,0.098734841,22.54010219,0.008268059,0.10232408,0.584247902,7.374393017,12.16668538,0.063266624,/media/Raven/LAPD/FAU 36/Bullet C/LAPD - 36 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
70,A,2,Tiny Problems,Feathering,0.014268243,0.999184339,12.42363646,0.036128834,0.201782424,26.39163301,0.014268243,0.092870091,0.504531722,5.997898332,13.03920925,0.046223565,/media/Raven/LAPD/FAU 70/Bullet A/LAPD - 70 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
70,C,4,Tiny Problems,Feathering,0.013126492,0.937914566,12.45347457,0.029072838,0.123512839,25.49675324,0.013126492,0.117040094,0.673643868,8.49582137,12.74129666,0.097877358,/media/Raven/LAPD/FAU 70/Bullet C/LAPD - 70 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,A,3,Tiny Problems,Feathering,0.006349206,1.172888536,14.59694177,0.031627887,0.762034628,25.8173733,0.006349206,0.101206237,0.770814946,8.327321335,12.82730215,0.073845249,/media/Raven/LAPD/FAU 114/Bullet A/LAPD - 114 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
115,C,2,Tiny Problems,Feathering,0.021615008,1.257142857,16.03197212,0.044877179,3.818398903,21.86353329,0.021615008,0.12065316,0.840641064,10.19747308,11.15995714,0.106743272,/media/Raven/LAPD/FAU 115/Bullet C/LAPD - 115 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
115,C,4,Tiny Problems,Feathering,0.015760441,1.142519064,15.73735712,0.030039984,0.887188523,25.45322942,0.015760441,0.098188194,0.695499708,8.786178944,12.15139252,0.087960257,/media/Raven/LAPD/FAU 115/Bullet C/LAPD - 115 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
136,C,1,Tiny Problems,Feathering,0.006716713,1.329731154,17.53208106,0.024031401,0.372878014,23.40488738,0.006716713,0.104393673,0.785002929,9.364764015,12.74706452,0.089630931,/media/Raven/LAPD/FAU 136/Bullet C/LAPD - 136 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
137,D,3,Tiny Problems,Feathering,0.005511811,1.038875755,10.80288638,0.033714763,2.105647138,23.57531439,0.005511811,0.077057793,0.379451255,4.926552704,10.46298764,0.033274956,/media/Raven/LAPD/FAU 137/Bullet D/LAPD - 137 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
138,A,1,Tiny Problems,Feathering,0.009418509,1.044796504,12.25922867,0.025970723,2.418066632,18.48911795,0.009418509,0.091074681,0.755919854,7.564808215,10.82105805,0.077109897,/media/Raven/LAPD/FAU 138/Bullet A/LAPD - 138 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
138,B,4,Tiny Problems,Feathering,0.007125891,0.969104832,12.7538234,0.015476896,0.470278266,18.87470151,0.007125891,0.080399061,0.541373239,6.967110635,9.765385793,0.063967136,/media/Raven/LAPD/FAU 138/Bullet B/LAPD - 138 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
138,B,5,Tiny Problems,Feathering,0.005160778,1.042108051,11.59248306,0.017443142,0.096903806,19.95936677,0.005160778,0.087404356,0.567981165,7.144899813,12.1287778,0.061212478,/media/Raven/LAPD/FAU 138/Bullet B/LAPD - 138 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
